filename,label,manipulation_type,source_path,extraction_status
KANG7XZIDJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\KANG7XZIDJ.jpg,success
3Q7KUOSNEC.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\3Q7KUOSNEC.jpg,success
47FWMVSAUQ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\47FWMVSAUQ.jpg,success
47851.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\47851.jpg,success
28590.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\28590.jpg,success
68218.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\68218.jpg,success
31991.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\31991.jpg,success
42023.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\42023.jpg,success
0C2FYSHQ8D.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\0C2FYSHQ8D.jpg,success
61411.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\61411.jpg,success
FFLB2RTQSJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FFLB2RTQSJ.jpg,success
16237.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\16237.jpg,success
1MY4GG71RO.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\1MY4GG71RO.jpg,success
58553.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\58553.jpg,success
CS89MEUXRA.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\CS89MEUXRA.jpg,success
63079.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\63079.jpg,success
66238.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\66238.jpg,success
U0U83CYQX4.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\U0U83CYQX4.jpg,success
45687.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\45687.jpg,success
43441.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\43441.jpg,success
6WTXTV3HF9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\6WTXTV3HF9.jpg,success
10990.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\10990.jpg,success
12019.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12019.jpg,success
WY0XRMO1MX.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\WY0XRMO1MX.jpg,success
29348.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\29348.jpg,success
A5SC4CJO39.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\A5SC4CJO39.jpg,success
N1F37I02JH.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\N1F37I02JH.jpg,success
42308.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\42308.jpg,success
S5426EUI4P.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\S5426EUI4P.jpg,success
AME2FUZVUD.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\AME2FUZVUD.jpg,success
00578.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\00578.jpg,success
IC67W2V74Y.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\IC67W2V74Y.jpg,success
O9Y9OICE05.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\O9Y9OICE05.jpg,success
D30FNYY8TQ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\D30FNYY8TQ.jpg,success
02094.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\02094.jpg,success
25187.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\25187.jpg,success
49490.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\49490.jpg,success
VWMM9GBM1O.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\VWMM9GBM1O.jpg,success
YALXKKS3LZ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YALXKKS3LZ.jpg,success
44872.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\44872.jpg,success
59296.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\59296.jpg,success
68081.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\68081.jpg,success
JPYTU4UVZB.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\JPYTU4UVZB.jpg,success
FYZ5KONR3A.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FYZ5KONR3A.jpg,success
40287.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\40287.jpg,success
J61R95CUZT.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\J61R95CUZT.jpg,success
16435.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\16435.jpg,success
25514.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\25514.jpg,success
18702.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\18702.jpg,success
0K5AHO47NH.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\0K5AHO47NH.jpg,success
BI6LURY8QN.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\BI6LURY8QN.jpg,success
16013.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\16013.jpg,success
44544.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\44544.jpg,success
643WD7Q3L8.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\643WD7Q3L8.jpg,success
JWRQA23K0V.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\JWRQA23K0V.jpg,success
Z1J23MQ2HE.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\Z1J23MQ2HE.jpg,success
054GR4BDNR.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\054GR4BDNR.jpg,success
8RD9WN8HUR.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8RD9WN8HUR.jpg,success
6B3LI1YELO.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\6B3LI1YELO.jpg,success
49913.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\49913.jpg,success
13766.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\13766.jpg,success
45435.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\45435.jpg,success
26582.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\26582.jpg,success
04661.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\04661.jpg,success
VCOBYLOCV9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\VCOBYLOCV9.jpg,success
3RXZYKDAVP.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\3RXZYKDAVP.jpg,success
24994.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\24994.jpg,success
P7HMPU3XXG.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\P7HMPU3XXG.jpg,success
IVJJYTDY93.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\IVJJYTDY93.jpg,success
6AX58O9UBZ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\6AX58O9UBZ.jpg,success
8J61D3GC40.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\8J61D3GC40.jpg,success
54711.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\54711.jpg,success
68280.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\68280.jpg,success
25323.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\25323.jpg,success
52774.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\52774.jpg,success
55630.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\55630.jpg,success
12903.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12903.jpg,success
19696.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\19696.jpg,success
11493.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\11493.jpg,success
2A2I5HCWUI.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\2A2I5HCWUI.jpg,success
58132.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\58132.jpg,success
NRWC0V8JOV.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\NRWC0V8JOV.jpg,success
YKQU72J1H2.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\YKQU72J1H2.jpg,success
LD1J4JPVFN.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\LD1J4JPVFN.jpg,success
8VTAAWKC1J.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8VTAAWKC1J.jpg,success
7EN69VD0W9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7EN69VD0W9.jpg,success
SGMAYPMT4E.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\SGMAYPMT4E.jpg,success
QYABF09H5R.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QYABF09H5R.jpg,success
5WHAURDDQZ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5WHAURDDQZ.jpg,success
25741.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\25741.jpg,success
06921.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\06921.jpg,success
38184.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\38184.jpg,success
01848.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\01848.jpg,success
U88UQVYT9V.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\U88UQVYT9V.jpg,success
HB47U80XBX.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HB47U80XBX.jpg,success
18593.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\18593.jpg,success
03944.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\03944.jpg,success
F9PLABDW6F.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\F9PLABDW6F.jpg,success
8WYVO0O9U9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\8WYVO0O9U9.jpg,success
7UE7OIYWNF.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7UE7OIYWNF.jpg,success
WDX6SEBQ1Y.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\WDX6SEBQ1Y.jpg,success
67612.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\67612.jpg,success
YKCA4TRJ66.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YKCA4TRJ66.jpg,success
XYS5YRBZW6.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\XYS5YRBZW6.jpg,success
00943.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\00943.jpg,success
5PGB9GL760.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5PGB9GL760.jpg,success
41035.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\41035.jpg,success
21935.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\21935.jpg,success
32834.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32834.jpg,success
OUTA3YYQ5F.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\OUTA3YYQ5F.jpg,success
66543.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\66543.jpg,success
QS8VDV458D.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QS8VDV458D.jpg,success
27128.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\27128.jpg,success
21232.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\21232.jpg,success
TNHU8L8BFP.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\TNHU8L8BFP.jpg,success
ZADO7A2E2B.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\ZADO7A2E2B.jpg,success
14215.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\14215.jpg,success
54865.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\54865.jpg,success
34130.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\34130.jpg,success
37488.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\37488.jpg,success
V0QWZ1X6LZ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\V0QWZ1X6LZ.jpg,success
57BVVKBUYT.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\57BVVKBUYT.jpg,success
31039.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\31039.jpg,success
75YZYII0ZJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\75YZYII0ZJ.jpg,success
32792.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32792.jpg,success
29067.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\29067.jpg,success
4GJU3FZWJ4.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\4GJU3FZWJ4.jpg,success
JEZLYTXFAX.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\JEZLYTXFAX.jpg,success
2WKBBMF1U8.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\2WKBBMF1U8.jpg,success
9G3YW6WL13.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\9G3YW6WL13.jpg,success
FCQPYH4R0Z.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\FCQPYH4R0Z.jpg,success
56405.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\56405.jpg,success
JO9N6R4AVJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\JO9N6R4AVJ.jpg,success
YWSY0HFMNJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YWSY0HFMNJ.jpg,success
35663.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\35663.jpg,success
02822.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\02822.jpg,success
CY9RXORRBH.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\CY9RXORRBH.jpg,success
11030.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\11030.jpg,success
N4WPQYO8SN.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\N4WPQYO8SN.jpg,success
RRGJX27NQU.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\RRGJX27NQU.jpg,success
8ZWNEI8CHX.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\8ZWNEI8CHX.jpg,success
02965.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\02965.jpg,success
04733.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\04733.jpg,success
07298.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\07298.jpg,success
62985.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\62985.jpg,success
5ANYUXARNR.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5ANYUXARNR.jpg,success
RTU1PTO2IH.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\RTU1PTO2IH.jpg,success
HBDRU54DMQ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HBDRU54DMQ.jpg,success
NSIFYAL2HD.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\NSIFYAL2HD.jpg,success
32224.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\32224.jpg,success
59464.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\59464.jpg,success
40179.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\40179.jpg,success
DOE7WBW1CZ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\DOE7WBW1CZ.jpg,success
K8NVV4TVIN.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\K8NVV4TVIN.jpg,success
44719.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\44719.jpg,success
NVU0JAQ5OV.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\NVU0JAQ5OV.jpg,success
68172.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\68172.jpg,success
65683.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\65683.jpg,success
65262.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\65262.jpg,success
27746.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\27746.jpg,success
TH5LWDXNL5.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\TH5LWDXNL5.jpg,success
32570.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32570.jpg,success
HF4J6KNHGV.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\HF4J6KNHGV.jpg,success
HETC7I32HM.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HETC7I32HM.jpg,success
LPC7RCEXYC.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\LPC7RCEXYC.jpg,success
51170.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\51170.jpg,success
32141.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32141.jpg,success
11429.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\11429.jpg,success
34VJK1FK0C.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\34VJK1FK0C.jpg,success
00306.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\00306.jpg,success
14700.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\14700.jpg,success
28198.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\28198.jpg,success
HTVZZAPEKJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HTVZZAPEKJ.jpg,success
81AXJEGGST.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\81AXJEGGST.jpg,success
02032.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\02032.jpg,success
FEQN2F3CYG.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\FEQN2F3CYG.jpg,success
69528.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\69528.jpg,success
52224.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\52224.jpg,success
4IHUWS81OM.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\4IHUWS81OM.jpg,success
YYCLS0GFX9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YYCLS0GFX9.jpg,success
34675.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\34675.jpg,success
0E6C4CP8X0.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\0E6C4CP8X0.jpg,success
I894DIT7UM.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\I894DIT7UM.jpg,success
EV072YC4MJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\EV072YC4MJ.jpg,success
J6O4ZINECV.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\J6O4ZINECV.jpg,success
50659.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\50659.jpg,success
0FKX2W9XRP.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\0FKX2W9XRP.jpg,success
02226.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\02226.jpg,success
13705.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\13705.jpg,success
05342.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\05342.jpg,success
58894.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\58894.jpg,success
57028.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\57028.jpg,success
AXZUG4VCC9.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\AXZUG4VCC9.jpg,success
15543.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\15543.jpg,success
NML0NTKX64.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\NML0NTKX64.jpg,success
HDSFRGEAE2.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HDSFRGEAE2.jpg,success
40794.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\40794.jpg,success
C41QS34XR3.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\C41QS34XR3.jpg,success
RWJEVCAHWX.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\RWJEVCAHWX.jpg,success
6837K1K2CF.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\6837K1K2CF.jpg,success
YQ93LH863T.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YQ93LH863T.jpg,success
7ZAC0W4MJE.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7ZAC0W4MJE.jpg,success
56144.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\56144.jpg,success
03449.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\03449.jpg,success
5IQZHGGSLO.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\5IQZHGGSLO.jpg,success
16853.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\16853.jpg,success
12967.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12967.jpg,success
06417.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\06417.jpg,success
03237.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\03237.jpg,success
27877.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\27877.jpg,success
9RWGCG6CR8.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\9RWGCG6CR8.jpg,success
01162.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\01162.jpg,success
15030.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\15030.jpg,success
39004.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\39004.jpg,success
W8ODDPPK7Y.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\W8ODDPPK7Y.jpg,success
FEP3UTEC8J.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FEP3UTEC8J.jpg,success
27590.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\27590.jpg,success
15423.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\15423.jpg,success
38163.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\38163.jpg,success
03435.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\03435.jpg,success
09673.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\09673.jpg,success
18985.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\18985.jpg,success
TXBT2KJ6SJ.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\TXBT2KJ6SJ.jpg,success
55037.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\55037.jpg,success
RC548LQ0DM.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\RC548LQ0DM.jpg,success
ABOHYEXUFA.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\ABOHYEXUFA.jpg,success
UUVLZFDG0S.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\UUVLZFDG0S.jpg,success
38937.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\38937.jpg,success
MYZXZVBU5P.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\MYZXZVBU5P.jpg,success
OU46239YPR.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\OU46239YPR.jpg,success
MV3BIAOFR2.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\MV3BIAOFR2.jpg,success
25473.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\25473.jpg,success
69168.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\69168.jpg,success
55021.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\real\55021.jpg,success
Q4YBVUFRBY.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\Q4YBVUFRBY.jpg,success
17097.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\17097.jpg,success
01020.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\01020.jpg,success
8HOAAY2UKA.jpg,fake,N/A,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\8HOAAY2UKA.jpg,success
30708.jpg,real,N/A,data\raw_samples\real_vs_fake\real-vs-fake\test\real\30708.jpg,success
