filename,label,manipulation_type,source_path,extraction_status
R4EVXX5LYO.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\R4EVXX5LYO.jpg,success
BI6LURY8QN.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\BI6LURY8QN.jpg,success
3H2P8RPMGZ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\3H2P8RPMGZ.jpg,success
39087.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\39087.jpg,success
HFJP9JDU7J.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HFJP9JDU7J.jpg,success
GHB88I8GQ0.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\GHB88I8GQ0.jpg,success
40269.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\40269.jpg,success
041TC2RNSZ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\041TC2RNSZ.jpg,success
I1LK0XMDYF.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\I1LK0XMDYF.jpg,success
X6UC38P3R2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\X6UC38P3R2.jpg,success
W30VZ86MF3.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\W30VZ86MF3.jpg,success
HMN83DMYD6.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HMN83DMYD6.jpg,success
YOOQ55BHQF.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YOOQ55BHQF.jpg,success
31541.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\31541.jpg,success
IMYMTFYZTH.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\IMYMTFYZTH.jpg,success
BSJXFLMFGG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\BSJXFLMFGG.jpg,success
NP9XQHD68O.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\NP9XQHD68O.jpg,success
9G3YW6WL13.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\9G3YW6WL13.jpg,success
5S68VF3LMC.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5S68VF3LMC.jpg,success
06230.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\06230.jpg,success
10306.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\10306.jpg,success
SMLEOEOWGO.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\SMLEOEOWGO.jpg,success
NML0NTKX64.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\NML0NTKX64.jpg,success
20WHCW99TG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\20WHCW99TG.jpg,success
RAQXTLLY7U.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\RAQXTLLY7U.jpg,success
28010.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\28010.jpg,success
8DDP18PDTB.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8DDP18PDTB.jpg,success
54395.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\54395.jpg,success
306VA9TV3A.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\306VA9TV3A.jpg,success
63614.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\63614.jpg,success
RP2PTN862V.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\RP2PTN862V.jpg,success
YCUX8R4SW8.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YCUX8R4SW8.jpg,success
15442.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\15442.jpg,success
03435.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\03435.jpg,success
15563.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\15563.jpg,success
15269.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\15269.jpg,success
2MIVUQ1R1G.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\2MIVUQ1R1G.jpg,success
46734.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\46734.jpg,success
C2VGJSLVH5.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\C2VGJSLVH5.jpg,success
38BHUV2N2Q.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\38BHUV2N2Q.jpg,success
65561.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\65561.jpg,success
05506.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\05506.jpg,success
P4PKH3RBC9.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\P4PKH3RBC9.jpg,success
K4962VF4GQ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\K4962VF4GQ.jpg,success
13766.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\13766.jpg,success
40282.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\40282.jpg,success
BBO0Y50KWJ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\BBO0Y50KWJ.jpg,success
MZOPVS4XRD.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\MZOPVS4XRD.jpg,success
EZGXTUG475.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\EZGXTUG475.jpg,success
20905.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\20905.jpg,success
02965.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\02965.jpg,success
PVIRX6V6Z9.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\PVIRX6V6Z9.jpg,success
29851.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\29851.jpg,success
J61R95CUZT.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\J61R95CUZT.jpg,success
62888.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\62888.jpg,success
4YSYHACD01.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\4YSYHACD01.jpg,success
KVAUEH63Q9.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\KVAUEH63Q9.jpg,success
39948.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\39948.jpg,success
3J7MMTUMKE.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\3J7MMTUMKE.jpg,success
32244.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\32244.jpg,success
33016.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\33016.jpg,success
HMCTCN7G3H.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HMCTCN7G3H.jpg,success
17574.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\17574.jpg,success
2QCG0I2ZA4.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\2QCG0I2ZA4.jpg,success
VV6XN84LLX.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\VV6XN84LLX.jpg,success
50405.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\50405.jpg,success
23074.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\23074.jpg,success
04435.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\04435.jpg,success
13705.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\13705.jpg,success
VRANTYDWEK.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\VRANTYDWEK.jpg,success
37488.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\37488.jpg,success
25698.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\25698.jpg,success
06921.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\06921.jpg,success
51990.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\51990.jpg,success
7VEP7CQZ1G.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7VEP7CQZ1G.jpg,success
29692.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\29692.jpg,success
31163.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\31163.jpg,success
IVROCDZ3R1.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\IVROCDZ3R1.jpg,success
18553.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\18553.jpg,success
QHIHKN0Y8U.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QHIHKN0Y8U.jpg,success
30621.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\30621.jpg,success
17653.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\17653.jpg,success
R95PO6MDKC.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\R95PO6MDKC.jpg,success
YALXKKS3LZ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YALXKKS3LZ.jpg,success
8VTAAWKC1J.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8VTAAWKC1J.jpg,success
N87LQ1GDQI.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\N87LQ1GDQI.jpg,success
D0QVJ9S096.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\D0QVJ9S096.jpg,success
4UAAY8POVI.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\4UAAY8POVI.jpg,success
29394.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\29394.jpg,success
06621.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\06621.jpg,success
8TIWNEDTN2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\8TIWNEDTN2.jpg,success
SC4MUZJ8DR.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\SC4MUZJ8DR.jpg,success
13139.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\13139.jpg,success
68280.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\68280.jpg,success
QFVHVDUJF6.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QFVHVDUJF6.jpg,success
19933.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\19933.jpg,success
0GVMOUXBKD.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\0GVMOUXBKD.jpg,success
P7HMPU3XXG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\P7HMPU3XXG.jpg,success
8ERW17KKU5.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8ERW17KKU5.jpg,success
739YT72DRR.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\739YT72DRR.jpg,success
5UKIFHVGNG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5UKIFHVGNG.jpg,success
CK8MPYKG1H.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\CK8MPYKG1H.jpg,success
9A6GNBHFX2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\9A6GNBHFX2.jpg,success
W6Y0VFLO0F.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\W6Y0VFLO0F.jpg,success
06507.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\06507.jpg,success
5ZH631SSDS.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5ZH631SSDS.jpg,success
360RFSN7OK.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\360RFSN7OK.jpg,success
NZ6B8IVZDF.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\NZ6B8IVZDF.jpg,success
HB47U80XBX.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HB47U80XBX.jpg,success
09673.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\09673.jpg,success
05082.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\05082.jpg,success
N7FM91ULUR.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\N7FM91ULUR.jpg,success
43858.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\43858.jpg,success
35765.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\35765.jpg,success
01607.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\01607.jpg,success
B0PXDQASK3.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\B0PXDQASK3.jpg,success
59503.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\59503.jpg,success
31474.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\31474.jpg,success
Q52PEAIGD8.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\Q52PEAIGD8.jpg,success
54963.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\54963.jpg,success
CJ2D15E5HR.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\CJ2D15E5HR.jpg,success
32129.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32129.jpg,success
ZGRKGQYVJ6.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\ZGRKGQYVJ6.jpg,success
EOTBGT4HXM.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\EOTBGT4HXM.jpg,success
12344.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12344.jpg,success
16013.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\16013.jpg,success
B1IKIRONT0.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\B1IKIRONT0.jpg,success
4L2QINC2RS.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\4L2QINC2RS.jpg,success
HS91P74S1Z.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\HS91P74S1Z.jpg,success
RPS8I4OKNO.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\RPS8I4OKNO.jpg,success
57721.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\57721.jpg,success
M3W6BD68XV.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\M3W6BD68XV.jpg,success
8IY5Y35UGW.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\8IY5Y35UGW.jpg,success
11262.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\11262.jpg,success
VJWPDMANPN.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\VJWPDMANPN.jpg,success
34CCOXOILQ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\34CCOXOILQ.jpg,success
17ZXC2GHHN.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\17ZXC2GHHN.jpg,success
03999.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\03999.jpg,success
S31TRGRY0P.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\S31TRGRY0P.jpg,success
X5GMJ6CWC4.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\X5GMJ6CWC4.jpg,success
52JVX99SDR.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\52JVX99SDR.jpg,success
FQ07GCT80E.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FQ07GCT80E.jpg,success
61371.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\61371.jpg,success
NURG2HAFL8.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\NURG2HAFL8.jpg,success
YFEK5LANEG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\YFEK5LANEG.jpg,success
DOE7WBW1CZ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\DOE7WBW1CZ.jpg,success
67615.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\67615.jpg,success
50710.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\50710.jpg,success
FG6XJ5WP4H.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FG6XJ5WP4H.jpg,success
LKRJDSBVEB.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\LKRJDSBVEB.jpg,success
69492.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\69492.jpg,success
18309.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\18309.jpg,success
I894DIT7UM.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\I894DIT7UM.jpg,success
34VJK1FK0C.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\34VJK1FK0C.jpg,success
PEQA32L150.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\PEQA32L150.jpg,success
NERCO9K6KU.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\NERCO9K6KU.jpg,success
SGMAYPMT4E.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\SGMAYPMT4E.jpg,success
47290.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\47290.jpg,success
FFLB2RTQSJ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FFLB2RTQSJ.jpg,success
HK58L1TGRV.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\HK58L1TGRV.jpg,success
04083.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\04083.jpg,success
JIEP3MHIK6.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\JIEP3MHIK6.jpg,success
60732.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\60732.jpg,success
39X1HCDGM1.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\39X1HCDGM1.jpg,success
31460.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\31460.jpg,success
08236.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\08236.jpg,success
FEQN2F3CYG.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\FEQN2F3CYG.jpg,success
QH01GRC5MZ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QH01GRC5MZ.jpg,success
17469.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\17469.jpg,success
48172.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\48172.jpg,success
03237.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\03237.jpg,success
34451.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\34451.jpg,success
55037.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\55037.jpg,success
21147.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\21147.jpg,success
12062.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12062.jpg,success
VX5WF7IJE8.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\VX5WF7IJE8.jpg,success
MV3BIAOFR2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\MV3BIAOFR2.jpg,success
A1XSZ7Q73L.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\A1XSZ7Q73L.jpg,success
IJGOWZNW0R.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\IJGOWZNW0R.jpg,success
FYZ5KONR3A.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\FYZ5KONR3A.jpg,success
61104.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\61104.jpg,success
MNI15VQL4Q.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\MNI15VQL4Q.jpg,success
24251.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\24251.jpg,success
MANQN3HU6Y.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\MANQN3HU6Y.jpg,success
21954.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\21954.jpg,success
60697.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\60697.jpg,success
35100.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\35100.jpg,success
54676.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\54676.jpg,success
GXSWIYI1OH.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\GXSWIYI1OH.jpg,success
OH91ICGHC9.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\OH91ICGHC9.jpg,success
39502.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\39502.jpg,success
03502.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\03502.jpg,success
4QSSZXML9M.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\4QSSZXML9M.jpg,success
QIY52CXXRF.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\QIY52CXXRF.jpg,success
43072.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\43072.jpg,success
66832.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\66832.jpg,success
W8EPNPW274.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\W8EPNPW274.jpg,success
12182.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12182.jpg,success
01930.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\01930.jpg,success
1N7LZK2UGY.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\1N7LZK2UGY.jpg,success
FMCEWVI069.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\FMCEWVI069.jpg,success
NNVWOH9O7R.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\NNVWOH9O7R.jpg,success
08527.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\08527.jpg,success
50938.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\50938.jpg,success
03449.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\03449.jpg,success
EV072YC4MJ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\EV072YC4MJ.jpg,success
P54TWWJBJO.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\P54TWWJBJO.jpg,success
60630.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\60630.jpg,success
27800.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\27800.jpg,success
01868.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\01868.jpg,success
26881.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\26881.jpg,success
69718.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\69718.jpg,success
23631.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\23631.jpg,success
4JGTOINPKA.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\4JGTOINPKA.jpg,success
40841.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\40841.jpg,success
35004.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\35004.jpg,success
22426.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\22426.jpg,success
3W4JC64D4Q.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\3W4JC64D4Q.jpg,success
16128.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\16128.jpg,success
XSOQRZCRVY.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\valid\fake\XSOQRZCRVY.jpg,success
XIFJ8UOFH8.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\XIFJ8UOFH8.jpg,success
11326.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\11326.jpg,success
58132.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\58132.jpg,success
04085.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\04085.jpg,success
2ON9X4D3GU.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\2ON9X4D3GU.jpg,success
00022.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\00022.jpg,success
K8NVV4TVIN.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\K8NVV4TVIN.jpg,success
OOZN7V18P2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\OOZN7V18P2.jpg,success
1Q2U5YDIB2.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\1Q2U5YDIB2.jpg,success
UAZMGCMSOK.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\UAZMGCMSOK.jpg,success
44544.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\44544.jpg,success
40322.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\test\real\40322.jpg,success
7BHNM4XGCD.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7BHNM4XGCD.jpg,success
G5Z4R7CTWB.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\G5Z4R7CTWB.jpg,success
TH80YPQ6AC.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\TH80YPQ6AC.jpg,success
12496.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\12496.jpg,success
32992.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\32992.jpg,success
47107.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\valid\real\47107.jpg,success
24539.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\24539.jpg,success
00035.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\00035.jpg,success
5MURCHYQA7.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\5MURCHYQA7.jpg,success
7MASVI05HQ.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\7MASVI05HQ.jpg,success
64256.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\64256.jpg,success
AB03SF5VFL.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\test\fake\AB03SF5VFL.jpg,success
09639.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\09639.jpg,success
58866.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\58866.jpg,success
XN7ERNOMWO.jpg,fake,,data\raw_samples\real_vs_fake\real-vs-fake\train\fake\XN7ERNOMWO.jpg,success
60885.jpg,real,,data\raw_samples\real_vs_fake\real-vs-fake\train\real\60885.jpg,success
